binary,family,backend,query,cell,sf,dram_gib,structure,method,tx,bg,rep,tx_per_s,tx_count,bg_tx_count,ms_per_tx,size_mib,commit_sha,cpu_cycles_per_tx,cpu_instr_per_tx,cpu_l1_miss_per_tx,cpu_llc_miss_per_tx,cpu_branch_miss_per_tx,cpu_util_pct,bm_free_pct,bm_consumed_pages,bm_p1_pct,bm_p2_pct,bm_p3_pct,bm_evicted_mib,bm_rounds,cr_committed,cr_restarts,cr_gct_committed,cr_wal_write_gib,dt_struct_split,dt_misses_counter,sst_read_us_per_tx,sst_write_us_per_tx,sst_compaction_us,lsm_block_read_count,lsm_block_cache_hit,lsm_block_cache_miss,disk
q5i_btree,tpchi,btree,q5i,c0,1550,1.0,4,base_hash_join,query,2,3,0.00762,,,131233.59580052493,5047.73,ae9fb9dc,36746373783.33,21437713137.87,630304568.1,11005523.82,88421844.72999999,0.1,99.98,3110600.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,,,,,,ssd
q5i_lsm,tpchi,lsm,q5i,c0,3850,1.0,1,base_merge_join,query,2,1,0.06868,,,14560.279557367501,5132.67,ae9fb9dc,30558839891.5,,,,,2.92,,,,,,,,,,,,,,17295719.0,231220560.0,687549980.0,,,,ssd
q5i_lsm,tpchi,lsm,q5i,c0,3850,1.0,2,pipeline_view,query,2,1,0.1514,,,6605.019815059445,4844.19,ae9fb9dc,9932006387.5,,,,,1.6,,,,,,,,,,,,,,12370408.33,154965521.0,687506884.0,,,,ssd
q5i_lsm,tpchi,lsm,q5i,c0,3850,1.0,3,mi_coli_walk,query,2,1,0.08136,,,12291.052114060964,5239.35,ae9fb9dc,16105364481.5,,,,,1.43,,,,,,,,,,,,,,23070290.0,250110814.0,791296475.0,,,,ssd
q5i_lsm,tpchi,lsm,q5i,c0,3850,1.0,4,base_hash_join,query,2,1,0.008829,,,113263.11020500623,4202.31,ae9fb9dc,92592095708.5,,,,,4.13,,,,,,,,,,,,,,187197224.0,463632369.0,687579312.0,,,,ssd
q5i_lsm,tpchi,lsm,q5i,c0,3850,1.0,1,base_merge_join,query,2,2,0.07102,,,14080.540692762603,5132.67,ae9fb9dc,29581254839.0,,,,,2.86,,,,,,,,,,,,,,16028502.0,233199657.5,687599181.0,,,,ssd
q5i_lsm,tpchi,lsm,q5i,c0,3850,1.0,2,pipeline_view,query,2,2,0.1607,,,6222.775357809583,4844.19,ae9fb9dc,9552205544.0,,,,,1.52,,,,,,,,,,,,,,11866277.67,155293685.33,687540890.0,,,,ssd
q5i_lsm,tpchi,lsm,q5i,c0,3850,1.0,3,mi_coli_walk,query,2,2,0.08794,,,11371.38958380714,5239.35,ae9fb9dc,13811138576.5,,,,,1.29,,,,,,,,,,,,,,22612237.5,260046714.0,791261737.0,,,,ssd
q5i_lsm,tpchi,lsm,q5i,c0,3850,1.0,4,base_hash_join,query,2,2,0.008963,,,111569.78690170702,4202.31,ae9fb9dc,92825845639.0,,,,,4.12,,,,,,,,,,,,,,185505687.0,463287856.0,687545905.0,,,,ssd
q5i_lsm,tpchi,lsm,q5i,c0,3850,1.0,1,base_merge_join,query,2,3,0.0724,,,13812.154696132595,5132.67,ae9fb9dc,29693508226.0,,,,,2.83,,,,,,,,,,,,,,15765900.0,232794226.0,687573661.0,,,,ssd
q5i_lsm,tpchi,lsm,q5i,c0,3850,1.0,2,pipeline_view,query,2,3,0.1599,,,6253.908692933083,4844.19,ae9fb9dc,9774552029.0,,,,,1.55,,,,,,,,,,,,,,11806617.0,155143773.0,687544522.0,,,,ssd
q5i_lsm,tpchi,lsm,q5i,c0,3850,1.0,3,mi_coli_walk,query,2,3,0.08716,,,11473.152822395594,5239.35,ae9fb9dc,14127662071.5,,,,,1.3,,,,,,,,,,,,,,22598404.0,259448881.0,791281290.0,,,,ssd
q5i_lsm,tpchi,lsm,q5i,c0,3850,1.0,4,base_hash_join,query,2,3,0.009085,,,110071.54650522841,4202.31,ae9fb9dc,92294939424.5,,,,,4.02,,,,,,,,,,,,,,182172428.0,464030478.0,687602494.0,,,,ssd
